1764031262661,hunter,5,Van,infrared,0,0,INIT,5
1764031267087,hunter,5,Van,infrared,1,0,MOVE,Hallway
1764031267108,hunter,5,Hallway,infrared,0,1,MOVE,Basement
1764031267130,hunter,5,Basement,infrared,1,1,MOVE,Hallway
1764031267150,hunter,5,Hallway,infrared,2,1,MOVE,Bathroom
1764031267171,hunter,5,Bathroom,infrared,3,1,MOVE,Hallway
1764031267192,hunter,5,Hallway,infrared,0,2,MOVE,Master Bedroom
1764031267213,hunter,5,Master Bedroom,infrared,1,2,MOVE,Hallway
1764031267234,hunter,5,Hallway,infrared,0,3,MOVE,Master Bedroom
1764031267255,hunter,5,Master Bedroom,infrared,1,3,MOVE,Hallway
1764031267275,hunter,5,Hallway,infrared,0,4,MOVE,Boy's Bedroom
1764031267295,hunter,5,Boy's Bedroom,infrared,1,4,MOVE,Hallway
1764031267316,hunter,5,Hallway,infrared,0,5,MOVE,Van
1764031267337,hunter,5,Van,infrared,1,5,MOVE,Hallway
1764031267358,hunter,5,Hallway,infrared,0,6,MOVE,Van
1764031267378,hunter,5,Van,infrared,1,6,MOVE,Hallway
1764031267399,hunter,5,Hallway,infrared,0,7,MOVE,Boy's Bedroom
1764031267420,hunter,5,Boy's Bedroom,infrared,1,7,MOVE,Hallway
1764031267441,hunter,5,Hallway,infrared,0,8,MOVE,Kitchen
1764031267462,hunter,5,Kitchen,infrared,1,8,MOVE,Hallway
1764031267482,hunter,5,Hallway,infrared,0,9,MOVE,Van
1764031267503,hunter,5,Van,infrared,1,9,MOVE,Hallway
1764031267524,hunter,5,Hallway,infrared,0,10,MOVE,Bathroom
1764031267545,hunter,5,Bathroom,infrared,1,10,MOVE,Hallway
1764031267565,hunter,5,Hallway,infrared,2,10,MOVE,Kitchen
1764031267586,hunter,5,Kitchen,infrared,3,10,MOVE,Living Room
1764031267607,hunter,5,Living Room,infrared,4,10,MOVE,Kitchen
1764031267628,hunter,5,Kitchen,infrared,5,10,MOVE,Living Room
1764031267648,hunter,5,Living Room,infrared,6,10,MOVE,Kitchen
1764031267669,hunter,5,Kitchen,infrared,7,10,MOVE,Living Room
1764031267690,hunter,5,Living Room,infrared,8,10,MOVE,Kitchen
1764031267711,hunter,5,Kitchen,infrared,9,10,MOVE,Hallway
1764031267731,hunter,5,Hallway,infrared,10,10,MOVE,Master Bedroom
1764031267752,hunter,5,Master Bedroom,infrared,11,10,MOVE,Hallway
1764031267773,hunter,5,Hallway,infrared,12,10,MOVE,Van
1764031267794,hunter,5,Van,infrared,13,10,MOVE,Hallway
1764031267814,hunter,5,Hallway,infrared,14,10,MOVE,Master Bedroom
1764031267835,hunter,5,Master Bedroom,infrared,15,10,EXIT,bored
