1764031257792,hunter,1,Van,temp,0,0,INIT,1
1764031267097,hunter,1,Van,temp,1,0,MOVE,Hallway
1764031267119,hunter,1,Hallway,temp,0,1,MOVE,Basement
1764031267140,hunter,1,Basement,temp,1,1,MOVE,Hallway
1764031267161,hunter,1,Hallway,temp,2,1,MOVE,Bathroom
1764031267182,hunter,1,Bathroom,temp,3,1,MOVE,Hallway
1764031267203,hunter,1,Hallway,temp,0,2,MOVE,Van
1764031267223,hunter,1,Van,temp,1,2,MOVE,Hallway
1764031267244,hunter,1,Hallway,temp,0,3,MOVE,Basement
1764031267265,hunter,1,Basement,temp,1,3,MOVE,Basement Hallway
1764031267285,hunter,1,Basement Hallway,temp,2,3,MOVE,Basement
1764031267306,hunter,1,Basement,temp,3,3,MOVE,Basement Hallway
1764031267326,hunter,1,Basement Hallway,temp,4,3,MOVE,Basement
1764031267347,hunter,1,Basement,temp,5,3,MOVE,Basement Hallway
1764031267368,hunter,1,Basement Hallway,temp,6,3,MOVE,Basement
1764031267389,hunter,1,Basement,temp,7,3,MOVE,Hallway
1764031267409,hunter,1,Hallway,temp,0,4,MOVE,Van
1764031267430,hunter,1,Van,temp,1,4,MOVE,Hallway
1764031267451,hunter,1,Hallway,temp,0,5,MOVE,Kitchen
1764031267472,hunter,1,Kitchen,temp,1,5,MOVE,Living Room
1764031267493,hunter,1,Living Room,temp,2,5,MOVE,Kitchen
1764031267514,hunter,1,Kitchen,temp,3,5,MOVE,Garage
1764031267534,hunter,1,Garage,temp,4,5,MOVE,Kitchen
1764031267555,hunter,1,Kitchen,temp,5,5,MOVE,Hallway
1764031267576,hunter,1,Hallway,temp,6,5,MOVE,Van
1764031267596,hunter,1,Van,temp,7,5,MOVE,Hallway
1764031267617,hunter,1,Hallway,temp,0,6,MOVE,Bathroom
1764031267638,hunter,1,Bathroom,temp,1,6,MOVE,Hallway
1764031267659,hunter,1,Hallway,temp,0,7,MOVE,Bathroom
1764031267680,hunter,1,Bathroom,temp,1,7,MOVE,Hallway
1764031267700,hunter,1,Hallway,temp,0,8,MOVE,Van
1764031267721,hunter,1,Van,temp,1,8,MOVE,Hallway
1764031267742,hunter,1,Hallway,temp,2,8,MOVE,Bathroom
1764031267762,hunter,1,Bathroom,temp,0,9,MOVE,Hallway
1764031267783,hunter,1,Hallway,temp,1,9,MOVE,Basement
1764031267804,hunter,1,Basement,temp,2,9,MOVE,Basement Hallway
1764031267825,hunter,1,Basement Hallway,temp,3,9,MOVE,Basement
1764031267845,hunter,1,Basement,temp,4,9,MOVE,Basement Hallway
1764031267861,hunter,1,Basement Hallway,temp,5,9,MOVE,Left Storage Room
1764031267877,hunter,1,Left Storage Room,temp,6,9,MOVE,Basement Hallway
1764031267892,hunter,1,Basement Hallway,temp,7,9,MOVE,Right Storage Room
1764031267908,hunter,1,Right Storage Room,temp,8,9,MOVE,Basement Hallway
1764031267921,hunter,1,Basement Hallway,temp,9,9,MOVE,Right Storage Room
1764031267934,hunter,1,Right Storage Room,temp,10,9,MOVE,Basement Hallway
1764031267947,hunter,1,Basement Hallway,temp,11,9,MOVE,Right Storage Room
1764031267960,hunter,1,Right Storage Room,temp,12,9,MOVE,Basement Hallway
1764031267973,hunter,1,Basement Hallway,temp,13,9,MOVE,Right Storage Room
1764031267986,hunter,1,Right Storage Room,temp,14,9,MOVE,Basement Hallway
1764031267999,hunter,1,Basement Hallway,temp,15,9,EXIT,bored
